statement	isMetaphor
Los organizadores usan burros para reducir el riesgo de ser capturados ellos mismos, y a la vez, obtener el mayor beneficio económico.	0
Una mujer hindú le entregó un ticket y le mostró el alineamiento de los pequeños armarios donde guardar la ropa.	0
Tras el éxito de ' Right Thurr ', ' Holidae In ', con Snoop Dogg y Ludacris, también fue un single exitoso en las listas, al a el igual que el siguiente, ' One Call Away ' con la colaboración de J - Weav.	0
Ahí jugarán un papel también muy importante los municipios, están haciendo también una labor que quiero subrayar y destacar en toda esta etapa de transición a la Nueva Normalidad, pero la clave siempre es la misma: la responsabilidad individual, que los ciudadanos se comporten con responsabilidad individual, como han venido haciendo, por cierto, estas últimas semanas de una forma ejemplar, para que podamos todos adaptarnos adaptar nos a esta nueva situación, que va a permanecer hasta que no tengamos o una terapia o una vacuna para derrotar definitivamente al virus.	1
Digo a todas las Comunidades Autónomas por el magnífico trabajo que han venido realizando todas estas semanas.	0
Queríamos saber si el Gobierno va a escuchar sus opciones y se plantea una elección presencial del MIR y el EIR.	1
Después de una semana muy agitada - y hasta traumática - para el oficialismo porteño, Mauricio Macri se presentará hoy a las 14 en el Club 17 de agosto, en Villa Pueyrredón.	1
Una de estas llamadas, dirigida al entrenador del equipo de fútbol Universitatea de Craiova, Sorin Sichitiu, se comprobó que fue hecha desde un teléfono de la filial local del Banco Popular Rumano, cuyo director ha sido ya destituido hasta el fin de las investigaciones.	0
Los abogados de Microsoft aseguran que la división de la firma disminuiría gravemente su capacidad para competir en el mercado de los programas informáticos.	0
El jefe de prensa del CD Toledo, Jesús Espada, indicó que ' nos sorprende que se dé por hecho el fichaje de Pinillos por la UD Levante, salvo que haya firmado un segundo contrato, por cuanto tiene un año más con nosotros y, por tanto, tendría que negociar la posible rescisión del año que le resta '.	0
En los últimos pontificados (Juan Pablo II y Benedicto XVI) por caer esta solemnidad dentro del de el descanso estival del de el Sumo Pontífice en la residencia de verano, el papa no concurre personalmente a esta celebración, a la cual envía un cardenal legado.	1
- Que cómo va a llamarse llamar se el chiquillo?	0
Le informamos, que con arreglo a la Ley Orgánica de Protección de Datos Personales, de 13 de diciembre, LO 15 / 1999, cuando el Usuario facilite sus datos de carácter personal está autorizando expresamente al a el titular de esta Web al a el tratamiento e incorporación de los mismos en un fichero de su propiedad, debidamente comunicado a la Agencia de Protección de Datos.	0
Era una flor de ayer.	1
La hija del presidente asesinado reivindicó que el programa demócrata es el que mejor defiende los derechos civiles, la diversidad de EEUU y la necesidad de una ' sociedad abierta ', y dijo que, ' ahora que tantos estamos tan bien, es el momento de pedir más de nosotros '.	1
Un bigotudo que se quita el bigote será siempre un ex bigotudo.	0
Para que sea posible la ampliación, sostiene, hay que resolver también los mecanismos de toma de decisión en la UE y definir el reparto de competencias a largo plazo, que debe ser entre Europa, las naciones y las regiones.	1
Allí abrió el tubo de pasta con ansiedad, impregnó el cepillo con una cantidad excesiva de aquella blanda pomada rosácea y se entregó a la limpieza de sus dientes con una decisión insólita.	1
Todas ellas han hecho peticiones de progreso de fase, excepto la Comunidad Autónoma valenciana.	0
De súbito don Antonio intentó huir, entonces se entabló un forcejeo entre los dos.	0
El Gobierno chino ha decidido reforzar las medidas de seguridad en las minas de carbón del país, en las que han muerto 3.400 trabajadores en diversos accidentes en lo que va de año, informa hoy miércoles el ' Diario del Pueblo '.	0
El Deportivo de La Coruña tenía la oportunidad de sentenciar prácticamente la Liga a su favor en el estadio del Rayo Vallecano, pero cayó derrotado (2-0) y mantiene vivo los sueños de éxito de Real Madrid, Barcelona y Zaragoza.	1
Y sin embargo una dama de cartón y purpurina en el sombrero de copa guiñaba el ojo para proponer la fiesta de fin de año, Happy New Year 1984, cincuenta dólares todo incluido.	0
Pero antes de eso, habrá otras coincidencias: cuando Clinton, esté llegando esta tarde al Palacio de Bellevue, donde será recibido con honores militares por el presidente alemán, Johannes Rau, a pocos metros de distancia, en la Avenida 17 de Junio, los corredores de la Vuelta Ciclista a Alemania darán los últimos golpes de pedal de su entrada triunfal a la capital.	1
Aquí entran otras razones: por pasar el rato, diría el filósofo de secano; para tranquilzar la conciencia, según el moralista; por patriotismo, acaso apostille algún espíritu trasnochado.	1
Agregó que durante este tiempo de silencio que ha mantenido ' Venezuela sigue estando gobernada, porque entramos en la fase social y económica del proyecto, que primará sobre la política '.	1
En la asamblea también se criticó la elevada cifra de exportaciones brasileñas de contrabando que llegan a Uruguay por las grandes diferencias de precios.	1
Es verdad que en este momento hay un entorno de ruido interesado que parte fundamentalmente como le decía del principal partido de la oposición que está más pendiente de lo que hace la ultraderecha, que se deja arrastrar muchas veces por esa dinámica, que emprende la ultraderecha, y puede ser que dentro de ese ruido a veces no tengamos la capacidad suficiente de plantear cuáles son nuestras prioridades o por qué hacemos las cosas de una manera o de otra manera.	1
Además, actualmente, está en marcha la construcción del Centro de Capacitación Agrícola y Desarrollo Rural de Badghis y Kabul.	0
Esta barrera esencialmente divide el lago en dos partes: una de agua salobre perenne y la otra, de agua dulce alimentada por los ríos que drenan en el lago.	1
Respecto a Fase II podrán ver las limitaciones de aforo que establecimos para este tipo de reuniones y, lógicamente, cuando vayamos progresando y estemos ya con normalidad pues también procederemos a normalizar este tipo de congresos.	1
- Ah, no mis queridos - les dije -.	0
El martes pasado, al hablar ante el Comité de Descolonización de las Naciones Unidas, el canciller argentino, Adalberto Rodríguez Giavarini, reclamó al Reino Unido que ' no desoiga ' el llamamiento de los organismos internacionales para que se abra una negociación formal sobre soberanía.	1
A éstas se las rifaban los chicos porque eran altas, rubias como la cerveza y no tenían tantos prejuicios como las de Cáceres, Ávila o La Coruña.	0
Cervantes, Shakespeare, Goethe, Tolstoi y tal vez Balzac a pesar de sus manías aristocráticas porque las pagó en vida crudelísimamente.	0
¿Y la última pregunta que me hacía? P.- Infolibre.	0
Son animales de hábitos nocturnos o crepusculares.	0
El número de parados registrado en Canarias en mayo subió en 1.298 personas en relación con el mes anterior, con lo que la cifra de desempleados en las islas se sitúa en 89.764, es decir el 12,7 por ciento de la población activa, según datos del Ministerio de Trabajo.	0
Entonces, se ve que en un descuido, la víctima logró escurrirse escurrir se de debajo de la asesina fumadora, y se puso en pie intentando una huida desesperada.	1
Ambientadas en interiores, están más trabajadas y dan más importancia a los efectos de luz, aunque parte de dicho efecto puede deberse deber se a retoques introducidos en reediciones póstumas.	0
No sé si también contempla que la enfermería tome un papel relevante la atención primaria.	1
Y termino ya.	0
Comprendo lo difícil que resulta vencer la preocupación de muchísimas personas mayores y sobreponerse sobreponer se también al cansancio de una sociedad que no sabemos exactamente cuándo llegará ese remedio definitivo.	1
Las pizzas son buenas pero muy muy caras.	0
Germán de Granda, trabajemos.	0
Según Romero, la política medioambiental del Gobierno andaluz presidido por Manuel Chaves ha sido ' un desastre que calificamos no con cero sino con puntos negativos ', y afirmó que la última legislatura han sido ' años perdidos para sacar a Andalucía de su dependencia en consumo energético '.	1
El sorteo ha deparado que los números uno de cada equipo, Rafter y Kuerten, abran el fuego en la primera jornada, mientras que Hewitt se medirá a Meligeni.	1
Este criterio sirve para todas las comunidades autónomas también para la Comunidad Autónoma de Madrid.	0
Respecto a la movilidad entre distintas unidades territoriales, bien sean en provincias, bien sean islas, bien sean zonas de salud, de momento no está permitida la movilidad entre provincias.	0
El escritor romántico habla del de el castro y describe sus paisajes, apuntando que los monjes lo usan como cantera para sus construcciones.	0
Por su parte, el director ejecutivo de Algroup, Sergio Marchionne, dijo que ' la nueva compañía estará en mejor posición para servir las necesidades de sus clientes '.	0
En el área dedicada a la movilidad del de el futuro también estará presente -- a pesar de que prácticamente con la visión de ' realidad aumentada ' -- el elemento Lamborghini Sexto, el coche concepto construido enteramente de carbono, el resultado de la investigación de Automobili Lamborghini en el uso de materiales compuestos.	0
Alberto Fernández, que ha presidido la primera reunión del grupo del PP en el Parlament tras las elecciones, ha relativizado el hecho de que CiU haya expresado sus preferencias por llegar a acuerdos con ERC en Cataluña y ha recordado que la coalición también optó en primer lugar por pactar con Esquerra después de los comicios autonómicos y que, al final, tuvo que recurrir a los votos del PP.	1
Fue una expresión auténtica y natural de unidad nacional, que demostró lo que ha pasado una y otra vez a lo largo de nuestra historia: que los españoles sabemos afrontar todos juntos las situaciones más difíciles, que sabemos movilizarnos movilizar nos por las causas justas y que somos capaces de dejar atrás las diferencias cuando está en juego lo que más queremos.	1
Las afirmaciones de Musa, a quien cita hoy, lunes, la prensa local, coinciden con la presencia estos días en Egipto de una delegación de especialistas de las Naciones Unidas para tratar con las autoridades de este país sobre las posibilidades de eliminar esos artefactos en el territorio egipcio.	0
En primer lugar, las autoridades delegadas serán, desde el principio, los presidentes y presidentas de los gobiernos autonómicos, y el órgano de cooperación y cogobernanza será el Consejo Interterritorial de Sanidad, donde están representados tanto el Ministerio de Sanidad como también los consejeros y consejeras de Sanidad de todos y cada uno de los gobiernos autonómicos también de las ciudades autónomas.	0
El ingreso per cápita para el condado era de $ 32,484 y el 4.60% de la población estaba bajo el umbral de pobreza nacional.	0
Recoge nuestros detritus, nos veta la Edad Media, y nos hace sentir limpios, educados, pertenecientes al mundo hermoso al que, al parecer, no pertenecemos.	0
' Aquellos que no cumplan esta normativa serán juzgados e incluso podrían sufrir un castigo penal ', según la regulación aprobada por el primer ministro Zhu Rongji, que entrará en vigor el primero de diciembre.	0
Durante el procedimiento de evaluación de impacto ambiental, en escrito del de el 6 de abril de 2010, la Dirección General de Calidad y Evaluación Ambiental solicitó a la CHE que evaluase una serie de alternativas, que no solo no fueron evaluadas por el promotor, sino que además, son viables y con un menor coste económico y ambiental, como demuestran los informes presentados por las ONG y los científicos.	0
Los isleños se niegan de forma tajante a un cambio en su situación y prefieren mantenerse mantener se como súbditos de la corona británica.	0
Después, por hacer algo, sacó todas las sartenes del armario y durante unos minutos se entretuvo en frotarlas frotar las con estropajo y denodado celo; Antonio no le permitía hacerlo hacer lo, decía que las sartenes no se lavan, sino que se restriegan con papel de periódico para que queden engrasadas, - no ves, tonta, que si les das con el estropajo luego se te pega todo?	0
- - Se llevaron el sol adonde les interesaba y repartieron el viento y la lluvia a su capricho.	1
Saltarse Saltar se la Ley es, lisa y llanamente, liquidar la democracia.	1
Nosotros siempre hemos sido transparente en relación con las medidas que queremos abordar para el futuro, como he dicho anteriormente, la derogación de la reforma laboral en términos de acción de Gobierno se llama Nuevo Estatuto de los Trabajadores y ese nuevo Estatuto de los Trabajadores impulsa hoy mucha de su parte e incluso por la propia Comisión Europea que nos anima a seguir trabajando en materia de competencias digitales de nuestro capital humano, a seguir aportando para que el teletrabajo se convierta también en una realidad, a que se permita la conciliación entre la vida laboral y la vida familiar.	1
Pero ' este loable esfuerzo tendría mayor sentido si se acompañase de la búsqueda de una solución definitiva ' al problema, con un compromiso claro de los gobiernos respectivos en favor de su prohibición, afirmó HI.	1
Roma quiere aguarnos aguar nos otra vez la fiesta.	0
En cuanto a la hipotética semifinal que podría enfrentarles enfrentar les al FC Barcelona - si ambos equipos vencen, los catalanes al Ciudad Real - Cadenas reconoce que resultaría ' muy duro, porque si se logra vencer al equipo catalán se saldrá muy tocado de este cruce para afrontar la final en una plantilla tan corta como la del Ademar '.	1
Se está haciendo un gran trabajo en todas las CC.AA., también en particular en la de Murcia, y vamos a ver.	0
Tras opinar que la disputa del Mundial de fútbol 2002, coorganizado por Japón y Corea del Sur, será un factor favorable, indicó que las inversiones ' no rebasarán, por ejemplo, el nivel de Atlanta '.	0
Y, dada la gravedad de la situación de la pandemia en Europa y en España, dada la eficacia contrastada de la herramienta constitucional de Estado de Alarma para su lucha contra la pandemia, dada la petición también mayoritaria de las CC.AA para su entrada en vigor, solicito formalmente a todos los grupos parlamentarios que esta excepcional medida cuente con el abrumador respaldo parlamentario en esta semana que viene.	1
En segundo lugar, la información que traslado a la Comunidad Autónoma de Madrid y la valoración conjunta que han hecho sus técnicos en salud pública junto con los nuestros el Centro de Coordinación de Alertas y Emergencias Sanitarias de la Dirección General de Salud Pública del Ministerio es que se cumplen los requisitos para pasar, para progresar asegura.	1
Pero no se pierda el ambiente de la ciudad y los ensayos de calypsos para el Carnaval.	0
El carácter obligatorio del CARE y las sanciones que comporta su incumplimiento son algunos de los puntos más contestados por los sindicatos.	0
El primer ministro israelí, Ehud Barak, llegó hoy jueves a Lisboa, donde se entrevistará con el presidente estadounidense, Bill Clinton, reunión que estaba prevista para esta noche en Berlín, segunda etapa del viaje del gobernante estadounidense.	0
Ya es mucho.	0
También intervino ante la convención el actor Tommy Lee Jones, quien deleitó a la audiencia con sus recuerdos de Universidad junto a Gore, con el que vivió cuatro años, del que ha sido amigo durante 35 años y de quien dijo que ' es lo más cercano que tengo a un hermano '.	0
Asimismo, fue introducido también en la Península de Kamchatka (Rusia).	0
Asimismo el Gobierno rumano anunció hoy medidas legislativas para fortalecer el control sobre los fondos mutuos de inversiones con el objetivo de impedir el fraude, el engaño y la falsa publicidad.	1
Romero, que presidió una reunión de alcaldes de su formación con vistas a crear un consorcio ambiental, dijo que Boliden ' ha recibido 2.400 millones del Gobierno y recibirá mil más de la Junta, y criticó el papel desempeñado por el consejero andaluz de Trabajo, Guillermo Gutiérrez.	1
La organización de la energía luminosa es específica en situaciones prácticas de factores geométricos con respecto a la luz.	0
Llegados a ese extremo, el regalo va impepinablemente acompañado de una pizpireta letanía de - no es nada, por Dios -, - no tiene importancia -, - no es más que un detalle -.	1
Mi vecino es un psiquiatra un poco loco.	0
Las CCAA podrán modular esta franja horaria y podrán decidir que la hora de comienzo de esta limitación sea a las 10 de la noche o a las 00:00 de la noche y la de finalización entre las 5:00 de la mañana y las 7:00 de la mañana.	1
Tuvo que deletrearle deletrear le el nombre y el apellido.	0
Como hacía buen tiempo decidió salir.	0
En el interior hay un altar de adobe y piedra y cuatro imágenes con coronas de plata, además de cuadros cuzqueños en muros, más las imágenes y objetos de un antiguo esplendo como la curiosa águila tallada en madera policromada usada como candelabro.	0
Según un estudio que presentó hoy el secretario general de la patronal vasca, José Guillermo Zubía, las profesiones relacionadas con las altas tecnologías, los oficios tradicionales y los empleos de poca cualificación son los que más escasez de trabajadores tienen, en especial, los de la industria y la construcción.	1
Y esto no es una broma, esto es algo muy serio, estamos hablando realmente de proteger la salud de los ciudadanos, insisto, con el único instrumento constitucional, dicho por la Abogacía del Estado, que tenemos a nuestro alcance para intentar justamente restringir la capacidad de movimiento, que es una cuestión fundamental para poder protegernos contra este virus.	0
La patronal francesa presentó hoy, tras una maratoniana negociación de trece horas, un nuevo texto sobre la reforma del seguro de desempleo que ha despertado el interés de cuatro de las cinco grandes centrales sindicales.	1
El COVID-19 se extiende por todo el mundo a gran velocidad todos los días, en todos los medios de comunicación ustedes están viendo los datos.	1
Que era aún más guapo visto de frente que en sus fugitivos escorzos de escalera.	1
Podríamos añadir Ramón y Cajal que escribió Tónicos de la voluntad, Charlas de Café, Cuentos de Vacaciones con los que se pueden sugerir esos tónicos de café con gotas que llaman ahora carajillos y que tanto cuentan en las tertulias literarias	0
Además de acabar con los contratos ' basura ', el portavoz del PP señaló que dicha reforma introdujo el sistema de ayudas a la contratación indefinida, así como la remodelación del contrato estable a tiempo parcial que han mejorado las relaciones laborales.	1
Era algo que me hacía mucha ilusión, porque son clásicos, sobre todo los derbis entre el Espanyol y el Barcelona.	0
Insuficiente fue el crecimiento del PSOE en la Comunidad de Madrid, que obtuvo 12 escaños, uno más que en las generales de hace cuatro años, pese a perder casi 30.000 votos y quedarse quedar se con algo más 1.008.000 y que no sirvió para frenar la derrota global.	1
Reconociendo la necesidad de una organización académica de geografía, Davis resuelto con otros geógrafos formó la AAG en 1904.	0
Aunque la elección de Peres parece segura, en medios del Partido Laborista, que preside el primer ministro Ehud Barak y cuyo Comité Central confirma hoy su candidatura, se teme la decisión que adopten tanto Shas como los demás partidos ultrarreligiosos.	0
Sin embargo, el álbum fue lanzado en Rusia bajo el título ' Huinya ' (de ahí la ' H ' en la portada), que resulta un poco menos ofensivo en comparación con el cirílico.	1
Este es un trabajo de todos y cada uno de nosotros, y desde el Gobierno de España pondremos todo el empeño y el esfuerzo que sean necesarios para el buen desarrollo de esta cogobernanza.	1
Luego se uniría a Shiryu y Seiya para tratar de destruir con todas las armas de la armadura de Libra el Soporte Principal.	0
La selección de fútbol de Ecuador, que dirige el colombiano Hernán Gómez, viajarán mañana a Buenos Aires con ' optimismo moderado ' para enfrentar al combinado de Argentina por la quinta jornada de las eliminatorias al Mundial del 2002.	0
Al menos 23 millones de minas están enterradas en el Desierto Occidental de Egipto desde la segunda Guerra Mundial, mientras que hay más de otros tres millones de artefactos similares en el Sinaí y a lo largo del Canal de Suez desde las guerras árabe-israelíes de 1956, 1967 y 1973, señaló.	0
De modo que no tenía nada que hacer y la tarde amenazaba no acabar nunca.	1
Esta idea corresponde bastante a la etimología del de el nombre pero se concilia mal con lo que dice San Gregorio.	0
En la Conferencia de Londres se respaldó también el plan de la misión ISAF para la transición en el ámbito de la seguridad provincia por provincia, fijándose fijando se nuevos objetivos sobre el incremento de efectivos del ejército nacional afgano, que debería alcanzar la cifra de 134.000 efectivos, y también de la Policía hasta 171.000 miembros.	1
Eso ya ha desaparecido ', afirmó el vicepresidente segundo.	0
' Le felicitaré por el nuevo período que inicia, por este gran respaldo popular a su mandato y también le expresaré nuestro deseo de mejorar nuestras relaciones con España ', concluyó el presidente chileno.	1
Como en todo Estado Social y Democrático de Derecho que es nuestro país, España, el Real Decreto de Estado de Alarma cuenta con el dictamen favorable de dos importantes instituciones: del Consejo de Estado y también de la Abogacía General del Estado.	0
En algunas pesquerías, los cetáceos se pescan como captura accesoria, pero no se descartan ya que tienen cierto valor como alimento o cebo.	0
Arc - sous - Cicon es una comuna y población de Francia, en la región de Franco Condado, departamento de Doubs, en el distrito de Pontarlier, en el cantón de Montbenoît.	0
Había llegado a fines del siglo anterior huyendo del flagelo de fiebre amarilla que asoló a Panamá durante la construcción del ferrocarril de los dos océanos, junto con muchos otros que aquí se quedaron hasta morir, viviendo en chino, proliferando en chino, y tan parecidos los unos a los otros que nadie podía distinguirlos distinguir los.	1
Scorpio es la forma inglesa de Escorpio, el signo zodiacal de los nacidos entre el 23 de octubre y el 21 de noviembre.	0
' Tienen interés en una Rusia fuerte, pero también en una Rusia democrática ', señalaron las fuentes.	0
La Fiscalía General presentó su informe al respecto, en el que no obstante se decidía cerrar el expediente por falta de pruebas suficientes y por prescripción de los presuntos delitos, el pasado jueves 25, después de una investigación policial a la que es sometido un presidente por primera vez en la historia de Israel.	1
Aunque quizá ya no lograra reponerse reponer se.	0
Las negociaciones deberían reanudarse reanudar se hoy en Israel, después de un tiempo en que se han desarrollado en Estocolomo.	0
Quería compartir con ustedes tres cuestiones.	0
Esta puntualización fue considerada como un ' avance ' por los sindicatos Confederación Francesa del Trabajo (CFDT), Fuerza Obrera (FO), Confederación Francesa de Trabajadores Cristianos (CFTC) y Confederación Francesa de Directivos de Empresas (CFE-CGC).	1
Y han cumplido con el presupuesto, tiempo y forma.	0
Sin embargo, como no será retroactiva al a el 1 de enero, aquellos empleados que hayan tenidos deducciones en el primer semestre no serán beneficiados con los reintegros.	0
' Hay algo que debemos decidir en noviembre, el control de la mujer sobre su propio cuerpo y sobre su vida.	0
Frente a las propuestas que quieren uniformar a la sociedad vasca, la Constitución y el Estatuto son la salvaguarda de la autonomía individual y de la rica pluralidad de los vascos.	1
El más reciente caso de caridad burocratizada es el de los bosnios, niños y adultos.	0
Mirko Tavoni (Consorcio de Universidades Italianas ICoN);	0
Después del clarín crepuscular se supone que la gente se recoge y se acuesta a dormir.	0
Para que la ampliación sea posible pronto, es necesario en primer lugar, según Stpiber, renunciar a los fondos de cohesión que reciben ahora España, Portugal, Irlanda o Grecia, que son países económicamente más fuertes que los candidatos a la adhesión (Polonia, Hungría y República Checa).	1
Es la manera más baja de ser puta.	1
Al parecer, había un fuerte vínculo con su tripulación.	1
La decisión surge en respuesta a la intentona golpista que intenta consolidar el empresario fiyiano George Speight, quien hace dos semanas entró con seis hombres armados en el Parlamento y secuestró al Gobierno y varios diputados.	0
El gasto corriente ya vemos que se incrementa, incluso en ETB, que es una máquina de gastar dinero.	0
Las dudas más temibles, sin embargo, empezaron tan pronto como regresó del viaje de bodas.	0
Con el dinero recogido el artista pudo pagar los gastos de la exposición, pero después, abatido por la pobreza y la soledad destruyó la mayoría de sus obras de la época socialista.	1
El bigote es algo muy serio y no puede tomarse tomar se a la ligera, y los bigotudos saben de la trascendencia de su opción: el bigote es para toda la vida.	0
Reconoce que la deuda exterior es el principal obstáculo para el crecimiento y la estabilidad de la región, y agrega que ' mediante un compromiso serio de políticas económicas y financieras se pueden alcanzar desarrollos sociales '.	1
Los más suaves propinan un patadón a la papelera, a la par que sueltan un aullido o berrido.	1
Y estoy convencida de que sindicatos y representantes de empresarios trabajarán desde su diferencias, desde su discrepancias, intentando encontrar esos puntos de encuentro que nos permiten ser más fuertes y, sobre todo, más eficaces en los objetivos que perseguimos.	1
Los mercados escandinavos, el Reino Unido, el Benelux y los mercados asiáticos han experimentado un crecimiento particularmente fuerte en reservas, como se comunicará hoy a la Junta General Anual Ordinaria de Accionistas.	1
Se vivieron episodios trágicos durante la ocupación republicana en la ciudad de Andújar con multitud de crímenes y asesinatos.	0
Esa asociación, que deberá tener en consideración el papel de la OACI, promoverá y reforzará mejoras sostenibles en materia de seguridad de la aeronavegación, así como mejoras en las condiciones de fortalecimiento de los sistemas de aviación civil de la región.	1
' Los contratos deben entenderse entender se eficaces sin que pueda plantearse plantear se de plano y de manera unilateral por parte de la Administración una pretensión devolutoria de los pagos efectuados en cumplimiento de servicios efectivamente prestados.	0
Creo que es importante que la democracia sea diálogo y no se responda a los conflictos sociales con bala ', indicó.	1
Esa noche, las Sailor Senshi sorprenden a Eudial hipnotizando a los estudiantes junto a una gran hoguera.	0
Fue el último cortesano en ocupar dichos cargos, antes de que fuesen abolidos por el Emperador Meiji en 1872.	0
El caso japonés no sería simplemente la negación de esa libertad.	0
El centro comercial está muerto, no hay casi público y los locales continuan cerrando, muy poca actividad, poca oferta de tiendas.	1
Lo vemos en la letalidad -mucho menor--, la edad media -también mucho menor a la de la primera ola-o, también, la presión hospitalaria, por citar algunos datos.	1
Finalmente el Bayern termina la temporada 2008-09 como segundo clasificado tras el campeón, el VfL Wolfsburg.	0
A sus 52 años, el actual sistema regulador del seguro de desempleo en Francia tiene los días contados.	0
Lieberman no habló hoy durante la convención y dedicó el día a tranquilizar a los demócratas de raza negra, algunos de los cuales habían mostrado sus dudas acerca del historial del senador por Connecticut en cuanto a la defensa de los derechos civiles.	0
-- Fernando Gago: Pese a sus 24 años ya su buen rendimiento en los últimos partidos de liga, el ' Pintita ' no entra en los planes para la siguiente campaña.	1
El informe agrega que Japón mantiene su ritmo de crecimiento, cercano al 50 por ciento, y que Europa presenta un nuevo incremento del 15 por ciento.	1
No aguanté más.	0
Rara y triste evidencia de madurez.	0
Y le decía, Cristina, al principio que, efectivamente, el Gobierno ha tenido una responsabilidad en relación con esta cuestión porque ha dado la falsa impresión de que sólo le correspondía al Gobierno llegar a acuerdo para poder alcanzar ese Decreto de Alarma, único instrumento jurídico posible para restringir la movilidad del conjunto de los ciudadanos, y algunos directamente se han borrado de esta cuestión, como si no existieran, y me estoy refiriendo a Vox y al Partido Popular, en un ejercicio sorprendente de irresponsabilidad, en una situación en la que nos jugamos la salud de los ciudadanos y hay otras formaciones políticas que han creído, que han entendido que podían, digamos alguna manera, utilizar este momento para también incorporar a sus acuerdo algunas pretensiones o algunas cuestiones que nada tenían que ver con la salud de los ciudadanos.	1
Según el censo de 2010, había 231 personas residiendo en el municipio de Aplin.	0
Sin embargo, la Confederación General del Trabajo (CGT) consideró que el proyecto elaborado por el Movimiento de empresas francesas (Medef) supone ' un retroceso social importante ' ya que ' no da respuesta ', entre otras cuestiones, al problema de los parados que no cobran una indemnización (cuatro de cada diez).	1
Los días de diario siempre se podía bajar a última hora a comprar medio litro de leche, o una pizca de azafrán, o a dar una vuelta por alguno de los grandes almacenes.	0
Stein informó hoy al Consejo Permanente de que el proceso electoral en Perú fue ' irregular ' y subrayó que se enfrenta a ' una severa crisis de credibilidad '.	1
El primer presidente de la Bulgaria postcomunista, Pétar Mladénov, falleció anoche a los 64 años, informó hoy, jueves, la Radio Nacional búlgara.	0
El centrocampista venezolano Juan Carlos Socorro, que milita en la Unión Deportiva Las Palmas, recién ascendido a la Primera División, fue convocado por su selección para jugar el amistoso ante Panamá y contra Bolivia, correspondiente a las eliminatorias sudamericanas previas al Mundial'2002.	0
Estos roles incluyen una figura de autoridad, las tareas que cada uno debe cumplir y una férrea disciplina.	1
Se enjuagó largo tiempo con agua tibia y sólo luego, de nuevo los ojos fijos en el espejo, sonrió.	0
Y por estas mismas razones la hemos seguido apoyando desde entonces, ya desde la responsabilidad de dirigir el Ejecutivo.	0
No se inmutó.	0
La vicelehendakari reconoció que el enfrentamiento entre nacionalistas y populares está afectando a las relaciones institucionales entre los Gobiernos vasco y central, en las que únicamente ' se guardan las formas ', de lo que responsabilizó al PP.	0
Hablaremos, fundamentalmente, del Fondo de Recuperación económico, es decir la movilización de más de 140.000 millones de euros para nuestra economía durante los próximos 6 años.	1
Es un bar disfrazado de restaurante la comida esta demasiado salada.	1
Un cargador y / o regulador que no esté debidamente calibrado puede llevar a la sobrecarga.	0
La gastronomía menorquina trata sobre la comida y las bebidas típicas de la gastronomía de Menorca.	0
Gómez sostiene que la propuesta futbolística de su equipo no cambiará.	1
El Parlamento solicitó la recuperación del dinero público y yo le digo que, respetando este acuerdo, hemos solicitado, para este asunto particularmente, un informe de legalidad y le leo textualmente por qué lo solicitamos, para determinar si en la situación actual es viable legalmente cumplir el acuerdo aprobado por el Parlamento y demandar la devolución del dinero público.	0
Permaneció en manos bizantinas hasta que los turcos la conquistaron finalmente en 1282.	0
Los estróbilos son pequeños, pero más largos que los de cualquier otra especie de tsuga, colgantes, cilíndricos, 30-80 mm de largo y 8-10 mm de ancho cuando están cerrados, abriéndose abriéndo se luego hasta 12-35 mm, superficialmente algo parecido a un cono pequeño de pícea.	0
Indignos de la civilización que les cobija.	1
La Policía y la Fiscalía General investigan las circunstancias que provocaron la grave crisis que puso en peligro el sistema bancario-financiero de Rumanía la última semana, tras volver hoy, jueves, la calma a los mercados.	0
El equipo blanco, cuyo juego no gusta a casi nadie, puede presumir, sin embargo, de ser el que menos partidos ha perdido (5) y el que más puntos ha sumado a domicilio (25).	0
El presidente de la patronal CEOE, José María Cuevas, dijo que el descenso del paro es ' muy significativo e importante ', aunque agregó que le hubiera gustado que bajara más, que el empleo es uno de los grandes objetivos de las empresas y de los sindicatos y que ' estamos en el buen camino para cumplir el reto del pleno empleo '.	1
Así que, por caridad: - es que no hay disponible un soldador para la Susi?	0
En eso consiste la política y la democracia.	0
Esta ayuda, que será gestionada por la Oficina de Ayuda Humanitaria de la Unión Europea (ECHO), ' permitirá a la Cruz Roja y las Organizaciones no Gubernamentales (ONG) poner en marcha, durante los próximos seis meses, programas de asistencia destinados a más de 200.000 desplazados y refugiados ', precisó la Comisión en un comunicado.	0
Las reservas en oro se valoran en base a 300 dólares estadounidenses por cada onza troy de oro.	0
Las ratas conviven con nosotros como la sombra de un pecado antiguo, y las ciudades se las arreglan para mantenerlas mantener las recluidas en esos intestinos de su subconsciente que son las cloacas: nada nos repugnará tanto como encontrarnos encontrar nos las en mitad de la calle a plena luz del día.	1
Según la Oficina del de el Censo en 2000 los ingresos medios por hogar en la localidad eran de $ 31,261 y los ingresos medios por familia eran $ 42,684.	0
Bien.	0
El día de la carrera deben pasar por el barco hundido, donde está la almeja, pero ¿podrá Uniqua ganar?	0
También promoverá el crecimiento de los servicios internacionales de aeronavegación en el continente.	1
