statement	isMetaphor
Está previsto que en el transcurso del día el gabinete de Mori decida formalmente el 25 de junio como la fecha para los comicios, que serán las primeras elecciones generales desde octubre de 1996.	0
De súbito don Antonio intentó huir, entonces se entabló un forcejeo entre los dos.	0
Speight aún no ha logrado consolidar su intentona, aunque sí la disolución del gobierno de Chaudhry, y negocia con un régimen militar, impuesto en el país el lunes pasado, una salida a la crisis política que originó el 19 de mayo, cuando entró con seis hombres armados en el Parlamento.	1
Pero de joven me habría gustado ser marino para recorrer el canal de Panamá.	0
Nosotros seguimos teniendo un diálogo fluido con todas las fuerzas políticas que hicieron posible la investidura del señor Sánchez.	1
Por su parte, un grupo médico de la Cruz Roja manifestó que lo que más afectaba a los cautivos, entre los que se encuentran cinco mujeres, es el ambiente deprimente en el que viven.	0
' No podemos ocultar la realidad de que Argentina es la mejor, lo ha demostrado en todas las canchas a las que ha ido, ganando todos los partidos, pero no por eso quiere decir que sea invencible ', dijo por su lado, Alex Aguinaga a los periodistas deportivos.	1
Ferit Orhan Pamuk (Estambul, 7 de junio de 1952) es un escritor turco, Premio Nobel de Literatura 2006.	0
En el área dedicada a la movilidad del de el futuro también estará presente -- a pesar de que prácticamente con la visión de ' realidad aumentada ' -- el elemento Lamborghini Sexto, el coche concepto construido enteramente de carbono, el resultado de la investigación de Automobili Lamborghini en el uso de materiales compuestos.	0
El número de minas antipersonas que posee Vietnam, país que sigue fabricándolas fabricando las aunque ha prohibido su exportación, se desconoce, concluye la organización.	0
Respecto a Fase II podrán ver las limitaciones de aforo que establecimos para este tipo de reuniones y, lógicamente, cuando vayamos progresando y estemos ya con normalidad pues también procederemos a normalizar este tipo de congresos.	1
Lo lógico es que la dirección nacional del Partido Popular fuera lo suficientemente sensata para dejar de mirar de reojo lo que hace la ultra derecha y escuchar más lo que dicen sus presidentes en los territorios donde gobiernan.	0
Germán de Granda es un investigador de gran solvencia, el primero entre nosotros en las indagaciones lingüísticas sobre el África negra y sus relaciones e influencia sobre el español.	0
Anoche ganó el Real Madrid, pero ese equipo de mis entretelas es una jaula de grillos.	0
La ropa estaba planchada, los armarios bien dispuestos, las cacerolas limpias y secas, y la víspera había repasado todos los botones de las camisas de Antonio y subido el dobladillo de sus trajes de verano, porque la moda se presentaba faldicorta.	0
Dichas cantidades servirían para recortar la deuda salarial que mantiene el Consistorio con los operarios.	0
De Pury y Luxembourg habían anunciado en junio una alianza comercial con otros dos antiguos expertos de Sotheby's, Lucy Mitchell Innes y David Nash, considerados como dos de los más importantes intermediarios de arte en Estados Unidos, pero la fusión obligaría a poner fin a esa relación.	1
Decirle Decir le igualmente que en esa dinámica que se había generado previo a que irrumpiera desgraciadamente esta pandemia sanitaria, ya se venía trabajando en el entorno del Diálogo Social para estudiar, para analizar con las prisas justas, todos aquellos aspectos que se podían considerar más lesivos de aquella reforma laboral que no fue pactada con nadie, ni con partidos políticos, ni con empresarios, ni con sindicatos.	1
He estado una vez, y aunque no tengo ninguna queja acerca del de el personal y del de el servicio, me resultó decepcionante pedir una pizza, concretamente la calzone (forma de croissant) y me encuentro con una pizza inflada de aire y hueca.	0
El cuarto de estar no era más que un hueco oscuro, tibio y familiar como el regazo de una madre.	1
A mitad del monte, el centurión, que aspiraba a ser generalísimo de Nerodia, puso a disposición de los monarcas a dos soldados fornidos para llevarlos llevar los en brazos y así entraron en su nuevo reino que, por las subidas y bajadas, más parecía un tobogán -).	0
Queríamos saber si el Gobierno va a escuchar sus opciones y se plantea una elección presencial del MIR y el EIR.	1
La tercera será de la bandera de la Comunitat Valenciana y es una opción bonita.	0
Mondejo es el relleno de la panza del cerdo o del carnero.	0
En el caso de las leguminosas, los compuestos antimicrobianos de la clase isoflavonoides son sintetizados a partir de L - fenilalanina vía una serie de enzimas como la L - fenilalanina - amonialiasa (PAL), 4 - coumarato: Coenzima A ligasa (4CL) y chalcona sintasa (CHS) que controlan pasos importantes en las sub - rutas de síntesis.	1
El centro comercial está muerto, no hay casi público y los locales continuan cerrando, muy poca actividad, poca oferta de tiendas.	1
El mandatario indicó que comparte la inquietud de sus opositores sobre el régimen electoral y dijo que ha comprometido ' su coincidencia con la búsqueda de los caminos más convenientes para que las elecciones (generales del año 2002) se hagan con absoluta transparencia '.	1
La elección de un nuevo presidente por parte del Parlamento israelí se decidió después de que el actual jefe de Estado, el también laborista Ezer Weizman, anunciara el pasado fin de semana que dimitirá a más tardar el próximo 10 de julio.	0
Los científicos americanos, necesitados para su carrera de un currículum en constante crecimiento, tienen una regla no escrita publish or perish, publica o perece.	1
Los isleños se niegan de forma tajante a un cambio en su situación y prefieren mantenerse mantener se como súbditos de la corona británica.	0
Según Zarrías, no consta que el Gobierno británico haya cumplido ninguna de las garantías ni obligaciones que en virtud de los tratados comunitarios le afectan y que son exigibles no sólo en situación de daño efectivo, sino ' ante la simple contemplación de riesgo de producción del mismo '.	0
En los últimos 14 días nuestro país registra una incidencia acumulada de casi 362 por cada 100.000 habitantes.	0
El consejero de Empleo y Asuntos Sociales del Gobierno de Canarias, Marcial Morales, considera que el incremento del número de desempleados en Canarias durante el pasado mes de mayo se debe al crecimiento de la población activa y al fin de la zafra agrícola.	0
- - Con el tiempo harán taxis sin taxistas.	0
Yo creo que no.	0
Claro que aún hay una tercera opción en el derribo.	1
Chávez acudió en la noche del jueves, justo una semana después de aparecer por última vez ante los venezolanos para lanzar un mensaje institucional en cadena nacional de radiotelevisión, a un ' Programa Especial ' de la cadena privada Venevisión, en el que fue entrevistado durante dos horas por el periodista Fausto Malavé, que acogió numerosas preguntas llegadas por Internet para el mandatario.	1
El consejero de Agricultura calificó lo ocurrido con las subvenciones al lino en nuestro país de ' un hecho desgraciado para el prestigio de España y, sobre todo, del Gobierno central '.	0
El aumento de la superficie de la vela hace la maniobra más difícil que la de un foque.	0
Esto nos hace recordar la trama de Ibsen en ' Casa de muñecas ' (1879), donde una tertulia familiar - donde Nora es el personaje central - es escuchada por un tercero.	0
Méndez, que precisó que estas cifras revelan una caída del paro menor a la registrada en los últimos cinco años, destacó que pese a que el crecimiento económico continúa al alza, la creación de empleo está perdiendo ' fuelle ', por lo que pidió al Gobierno la ' intensificación ' de la creación de más puestos de trabajo.	1
El ' proyecto de protocolo de acuerdo ' de nueve puntos, que los agentes sociales volverán a abordar el próximo lunes, reafirma la relación entre la ' indemnización ' de desempleo y la ' ayuda ' para volver a encontrar un trabajo, muy contestada por los sindicatos, pero su aplicación sería progresiva.	0
Según los primeros cálculos del grupo presidido por Ballvé, la unión de Campofrío y OMSA elevaría las ventas de ambas sociedades hasta los 204.020 millones de pesetas (1.226 millones de euros) para 2000.	1
El mes pasado Mori provocó una tormenta política al decir en una fiesta de parlamentarios sintoístas que ' Japón es un país divino con el emperador en el centro ', lo que llevó a la oposición a pedir su dimisión al considerarle considerar le incapacitado para gobernar el país.	1
Quería compartir con ustedes tres cuestiones.	0
Los niños se inquietan con las tinieblas nocturnas.	1
Creemos que podemos lograrlo lograr lo en esta segunda ola sin recurrir a medidas tan extremas como la que vivimos en la primera ola del confinamiento global, del confinamiento total, sin paralizar en consecuencia la vida del país, que es la medida más costosa desde el punto de vista social y también económico.	1
El tiempo que el trabajador esté de baja, maternidad o paternidad no cuenta para la duración máxima.	0
El hombre y el oso cuanto más feo peor para él, dicen ahora.	0
En los comicios, la Cámara de Diputados reducirá de 500 a 480 el número de escaños tras la aprobación en febrero de este año de la supresión de 20 asientos de representación proporcional, uno de los dos que componen el sistema electoral nipón.	0
- Algún día la Comunidad Europea homologará los belenes, y no volverán a presentarse presentar se estos errores - dije -.	0
Esperamos que los gobiernos autonómicos hagan lo propio en sus respectivos parlamentos regionales en tanto en cuanto ellos son las autoridades delegadas de este Estado de Alarma.	0
Es que no se puede entender que el Partido Popular diga que él, que no confía en este Gobierno, permanentemente está criticando la acción de este Gobierno, está intentando desgastar este Gobierno, ahora prefiera que la restricción de un derecho fundamental como es la movilidad se haga en solitario por el Gobierno, en vez de refrendarla refrendar la el Congreso de los Diputados.	1
Que quieres la carne cortada de una forma diferente pues te la cortan, que el pan lo quieres mas morenito, sin problemas, siempre que voy de vacaciones al a el balneario no dejo de visitarles visitar les para encargar una cajita de limones o de melocotones, caseros y super baratos!	1
Los azulgranas han perdido por 3-0 sus tres últimos compromisos, ante el Mallorca en el Camp Nou, frente al Atlético de Madrid en el Vicente Calderón y el sábado contra el Oviedo.	0
En la Academia también estudiaban Maruja Mallo, con quien mantuvo gran amistad, y Alfonso Ponce de León, con quien se casó en 1933.	0
En cuanto a los rumores que han circulado en las últimas semanas sobre la existencia de ' ruido de sables ' en los cuarteles, Chávez dijo que ' se habla de un golpe de Estado de manera irresponsable y lanzar rumores es faltar al respeto a la Fuerza Armada '.	1
La nueva dirección del banco está trabajando en recuperar el prestigio de la institución debido al escándalo por la violación de los límites de crédito en sus negocios con las empresas austriacas C. L. Tradung y otras, que supusieron pérdidas al banco de unos 200 millones de dólares el año pasado.	0
Me parece una de las mejores opciones hoy en día.	0
Con ello protegerán no solo su salud sino la salud de todos y de todas.	0
La campaña se ha desarrollado sin incidentes lamentables, aunque el coordinador general del Programa de las Naciones Unidas para la Observación Electoral, el vietnamita Nguyen Huu Dong, dijo el pasado lunes que la compra y los obstáculos al libre voto, son los temas que más preocupan a los observadores extranjeros.	1
El liberalismo tuvo cierta influencia idealista, pero la bragueta inundó el mundo.	1
